1.36169e-10, 1.75901e-09, -9.47792e-11, 2.65291e-08, 8.06796e-08, -2.36886e-08, 1.45666e-10, 7.75312e-12, 6.15738,18.054
-0.000176947, 5.67902e-05, 0.000252048, -0.0378395, 0.0113423, 0.0504288, -0.000189113, 1.50152e-10, 4.53803,18.763
-0.00170793, 0.00024285, 0.000982255, -0.0673823, 0.0195729, 0.0902998, -0.000736433, 1.27574e-06, 2.82878,20.2137
-0.013428, 0.000556738, 0.00201488, -0.0834009, 0.0308731, 0.112527, -0.00150547, 2.01519e-06, 2.03428,20.9222
-0.0142974, 0.00105578, 0.00326263, -0.0988436, 0.0583138, 0.132823, -0.00243566, 4.64834e-06, 3.12565,17.6162
-0.022291, 0.00172232, 0.00472627, -0.11819, 0.0711063, 0.159506, -0.0035188, 2.30995e-06, 2.14034,17.7083
-0.0234648, 0.00250469, 0.00642426, -0.131732, 0.0841255, 0.178328, -0.00477464, -1.98539e-06, 1.92069,17.7594
-0.0247608, 0.00342042, 0.00830347, -0.144429, 0.0977494, 0.195889, -0.00616121, -7.14042e-06, 2.05594,17.6333
-0.0300662, 0.00445751, 0.010358, -0.156123, 0.117004, 0.212944, -0.00767273, -8.49598e-06, 1.53535,16.1375
-0.0323054, 0.00564334, 0.012565, -0.165738, 0.123259, 0.2267, -0.00928923, -2.04162e-05, 1.65487,17.682
-0.0342053, 0.00695141, 0.014913, -0.175553, 0.134339, 0.241114, -0.0110021, -2.50806e-05, 1.53312,18.0444
-0.0384923, 0.00841078, 0.0173931, -0.184431, 0.151764, 0.25454, -0.0128012, -4.34561e-05, 1.48965,16.7846
-0.040267, 0.00997356, 0.020017, -0.194462, 0.160062, 0.26899, -0.0146997, -6.95307e-05, 1.8229,17.743
-0.0449039, 0.0116252, 0.0227854, -0.203841, 0.172656, 0.283835, -0.0166931, -8.33071e-05, 0.932612,17.6915
-0.0468294, 0.0134358, 0.0256657, -0.207944, 0.187874, 0.291628, -0.0187533, -9.92381e-05, 0.800113,16.8708
-0.0493876, 0.0153759, 0.0286178, -0.211112, 0.203846, 0.298464, -0.0208495, -0.000105502, 0.615726,15.7948
-0.0484139, 0.0175066, 0.0316299, -0.212922, 0.215554, 0.303481, -0.0229695, -0.000162445, 0.65801,15.5173
-0.050423, 0.0197076, 0.0347035, -0.216789, 0.224165, 0.310724, -0.0251186, -0.000210357, 1.19282,16.0812
-0.0530149, 0.0220109, 0.0378687, -0.222494, 0.234959, 0.321457, -0.0273161, -0.000262057, 0.504504,16.0831
-0.0544896, 0.0244108, 0.0411029, -0.222426, 0.244513, 0.324974, -0.0295405, -0.000322536, -0.0654637,16.3375
-0.0559231, 0.0269345, 0.0443507, -0.219652, 0.260955, 0.324649, -0.0317492, -0.000378897, 0.319915,14.8681
-0.0575898, 0.0296308, 0.0476108, -0.218038, 0.273183, 0.326887, -0.0339354, -0.000460192, -0.52832,14.1633
-0.0588426, 0.0324028, 0.0508495, -0.210957, 0.281522, 0.321562, -0.0360749, -0.000539817, -0.38691,14.4078
-0.0603485, 0.0352667, 0.0540492, -0.20589, 0.291464, 0.318739, -0.0381552, -0.000615552, 0.0605569,14.2778
-0.0613878, 0.0382677, 0.0572367, -0.201788, 0.307401, 0.318601, -0.0401901, -0.000697462, -0.863717,12.5045
-0.0631071, 0.0413622, 0.0603826, -0.19319, 0.311177, 0.311434, -0.0421576, -0.000804407, -0.233385,13.6624
