-5.55112e-17, -2.22045e-16, -2.22045e-16, -0, 0, -0, 0, 0, 4.37531, 15.1558
-5.55112e-17, -2.22045e-16, -2.22045e-16, -0.0332596, 0.0140719, 0.0437531, 0, 0, 3.94407, 15.0388
-0.000332596, 0.000140719, 0.000437531, -0.0632221, 0.0280261, 0.0831938, -0.000332596, 7.38512e-20, 3.54173, 14.9216
-0.000964817, 0.000420981, 0.00126947, -0.0900827, 0.0418696, 0.118611, -0.000964817, -8.89657e-08, 3.16665, 14.8043
-0.00186564, 0.000839676, 0.00245558, -0.114027, 0.0556037, 0.150278, -0.00186564, -4.68196e-07, 2.81725, 14.6872
-0.00300591, 0.00139571, 0.00395836, -0.135229, 0.0692255, 0.17845, -0.00300591, -1.42565e-06, 2.49203, 14.5706
-0.0043582, 0.00208797, 0.00574286, -0.153857, 0.0827285, 0.203371, -0.0043582, -3.31306e-06, 2.18958, 14.4546
-0.00589678, 0.00291525, 0.00777656, -0.170067, 0.0961038, 0.225266, -0.00589677, -6.52555e-06, 1.90854, 14.3394
-0.00759745, 0.00387629, 0.0100292, -0.18401, 0.109341, 0.244352, -0.00759744, -1.14834e-05, 1.64765, 14.2252
-0.00943755, 0.0049697, 0.0124727, -0.195825, 0.122427, 0.260828, -0.00943752, -1.86162e-05, 1.4057, 14.112
-0.0113958, 0.00619397, 0.015081, -0.205646, 0.135351, 0.274885, -0.0113957, -2.8348e-05, 1.18158, 14
-0.0134523, 0.00754747, 0.0178299, -0.213601, 0.148099, 0.286701, -0.0134522, -4.10856e-05, 0.974203, 13.8892
-0.0155883, 0.00902846, 0.0206969, -0.219808, 0.160661, 0.296443, -0.0155881, -5.72069e-05, 0.782568, 13.7797
-0.0177863, 0.0106351, 0.0236613, -0.224382, 0.173024, 0.304269, -0.0177861, -7.70519e-05, 0.605731, 13.6715
-0.0200302, 0.0123653, 0.026704, -0.227429, 0.185179, 0.310326, -0.0200298, -0.000100915, 0.442796, 13.5645
-0.0223045, 0.0142171, 0.0298073, -0.229052, 0.197116, 0.314754, -0.0223039, -0.000129036, 0.292922, 13.459
-0.024595, 0.0161883, 0.0329548, -0.229346, 0.208828, 0.317683, -0.0245942, -0.0001616, 0.15532, 13.3548
-0.0268884, 0.0182766, 0.0361316, -0.228402, 0.220309, 0.319236, -0.0268874, -0.000198725, 0.0292582, 13.2519
-0.0291725, 0.0204796, 0.039324, -0.226307, 0.231552, 0.319529, -0.029171, -0.000240467, -0.0860065, 13.1504
-0.0314355, 0.0227952, 0.0425193, -0.223142, 0.242556, 0.318669, -0.0314336, -0.00028681, -0.191091, 13.0502
-0.0336669, 0.0252207, 0.045706, -0.218985, 0.253317, 0.316758, -0.0336644, -0.000337672, -0.286628, 12.9513
-0.0358568, 0.0277539, 0.0488736, -0.213908, 0.263835, 0.313892, -0.0358536, -0.000392895, -0.373204, 12.8536
-0.0379959, 0.0303922, 0.0520125, -0.207983, 0.27411, 0.31016, -0.0379918, -0.000452255, -0.451368, 12.7572
-0.0400757, 0.0331333, 0.0551141, -0.201273, 0.284144, 0.305646, -0.0400707, -0.000515456, -0.52163, 12.662
-0.0420884, 0.0359748, 0.0581705, -0.193842, 0.29394, 0.30043, -0.0420823, -0.000582133, -0.584484, 12.568
-0.0440268, 0.0389142, 0.0611748, -0.185749, 0.303501, 0.294585, -0.0440195, -0.000651852, -0.640387, 12.4751
-0.0458843, 0.0419492, 0.0641207, -0.17705, 0.312833, 0.288181, -0.0458756, -0.000724117, -0.689765, 12.3833
-0.0476548, 0.0450775, 0.0670025, -0.167797, 0.321939, 0.281283, -0.0476445, -0.000798366, -0.733028, 12.2925
-0.0493328, 0.0482969, 0.0698153, -0.158041, 0.330827, 0.273953, -0.0493208, -0.000873979, -0.770556, 12.2028
-0.0509132, 0.0516052, 0.0725548, -0.14783, 0.339503, 0.266247, -0.0508994, -0.000950278, -0.802712, 12.114
-0.0523915, 0.0550002, 0.0752173, -0.137209, 0.347974, 0.25822, -0.0523757, -0.00102653, -0.829834, 12.0261
-0.0537636, 0.05848, 0.0777995, -0.126221, 0.356247, 0.249922, -0.0537457, -0.00110196, -0.852243, 11.9391
-0.0550258, 0.0620424, 0.0802987, -0.114906, 0.364329, 0.2414, -0.0550058, -0.00117573, -0.870243, 11.8529
-0.0561749, 0.0656857, 0.0827127, -0.103302, 0.37223, 0.232697, -0.0561526, -0.00124698, -0.884118, 11.7675
-0.0572079, 0.069408, 0.0850397, -0.0914468, 0.379956, 0.223856, -0.0571834, -0.00131478, -0.894139, 11.6828
-0.0581224, 0.0732076, 0.0872783, -0.0793736, 0.387515, 0.214915, -0.0580957, -0.0013782, -0.900564, 11.5989
-0.0589161, 0.0770827, 0.0894274, -0.0671154, 0.394915, 0.205909, -0.0588873, -0.00143626, -0.90363, 11.5156
-0.0595873, 0.0810319, 0.0914865, -0.0547028, 0.402164, 0.196873, -0.0595564, -0.00148794, -0.903571, 11.4329
-0.0601343, 0.0850535, 0.0934552, -0.0421649, 0.40927, 0.187837, -0.0601017, -0.00153222, -0.900603, 11.3508
-0.0605559, 0.0891462, 0.0953336, -0.0295291, 0.416239, 0.178831, -0.0605218, -0.00156804, -0.894931, 11.2692
-0.0608512, 0.0933086, 0.0971219, -0.0168212, 0.42308, 0.169882, -0.0608159, -0.00159433, -0.886751, 11.1881
-0.0610194, 0.0975394, 0.0988207, -0.00406556, 0.429798, 0.161014, -0.0609834, -0.00161, -0.876247, 11.1074
-0.0610601, 0.101837, 0.100431, 0.00871489, 0.436401, 0.152252, -0.0610239, -0.00161396, -0.863602, 11.0272
-0.0609729, 0.106201, 0.101953, 0.0214987, 0.442895, 0.143616, -0.0609372, -0.0016051, -0.84898, 10.9474
-0.060758, 0.11063, 0.10339, 0.0342657, 0.449285, 0.135126, -0.0607234, -0.00158231, -0.832543, 10.8679
-0.0604153, 0.115123, 0.104741, 0.046997, 0.455577, 0.1268, -0.0603828, -0.00154448, -0.814444, 10.7887
-0.0599453, 0.119679, 0.106009, 0.059675, 0.461778, 0.118656, -0.059916, -0.0014905, -0.79483, 10.7098
-0.0593486, 0.124297, 0.107195, 0.0722833, 0.46789, 0.110708, -0.0593235, -0.00141925, -0.77384, 10.6312
-0.0586257, 0.128976, 0.108302, 0.0848067, 0.47392, 0.102969, -0.0586062, -0.00132963, -0.751608, 10.5528
